schoolSN,courseName,courseId,userId,userName,comments,mark,agreeCount
SDU,动画史与经典赏析,1462101164,4394375,Arcticmooc6,课程内容有趣又不乏知识性，作为一个单纯喜欢看动画的人觉得非常好。听课过程中，了解了动画在世界不同地区产生和发展历史，以及一些极具代表性的动画作品，除去平时较为喜欢了动画外，通过课程还了解了一些纯艺术动画作品，可以说将自己的爱好又加深了一个层次。另外课件设计简洁明了，中间穿插的动画作品选段恰到好处，个人觉得课程学习不枯燥，总体来说非常满意。,5.0,0
SDU,动画史与经典赏析,1462101164,4396296,Mooc小宇Mooc,很细致，了解了动画的发展与演变,4.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4725590,大王小小,合唱概述，讲的清晰，例子典型！很喜欢！,5.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4675651,mooc15820445687780439,合唱的历史介绍得非常清晰。,5.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4645394,国开-山西开大刘雅琴,感受合唱带给学习者的学习体验,4.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4628347,zheast,精彩，学习中。,5.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4615914,声乐王一荻,根据课程特点，既传授知识又发展能力，循序渐进，效果很好,5.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4611189,美学.曹卉,孔老师讲得太精彩了！丰富了我对合唱的理解，提升了对合唱的理解力和鉴赏力！语言表达富有美感，和旋律一样好听☺️,5.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4582114,mooc58648360436458023,对合唱的历史有了了解,5.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4572041,娜姐加油,这个课程太棒了， 提升对合唱的欣赏水平,5.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4550478,向昕昕昕,很棒很棒很棒,5.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4499986,mooc54155573658095469,很喜欢，能了解整个合唱发展历史，能听到好听的合唱音乐,4.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4496387,m139971066301163com,合唱艺术无与伦比，为我们的生活增色添彩。课程制作精神，讲授深入浅出，让人深深着迷。,5.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4484263,霍文迪202006061040,孔老师讲的特别好！！！,5.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4475863,张平平-,了解了合唱的历史,5.0,0
SDU,奇妙的和谐——合唱艺术概览,1462064169,4473935,宗政家的女儿,可以多提供一些音乐合唱片段的音频资料吗,5.0,0
SDU,饮食营养与健康,1461796178,4378578,mooc67547608276816084,问一个别骂我的问题哦，内容很棒的，想问拿到一个优秀证书有什么价值？,5.0,3
SDU,饮食营养与健康,1461796178,4480410,范范三,有了这种网课，让我们这种家庭妇女又有了自由提高自己的空间了和时间了，增长日常的知识，很感谢这个平台的技术人员的辛勤劳动和各科老师的授业解惑。谢谢！,5.0,2
SDU,饮食营养与健康,1461796178,4400642,mooc60726537392607525,有利国民健康,5.0,2
SDU,饮食营养与健康,1461796178,4898256,杨和寺小学～赵梦怡,人类安全与饮食息息相关，只有健康的饮食，才有健康的身体！学习饮食营养与健康，就是为了更好地生活。感谢这一节课，让我明白更多的健康知识。,5.0,1
SDU,饮食营养与健康,1461796178,4898255,杨和寺小学～赵梦怡,人类安全与饮食息息相关，只有健康的饮食，才有健康的身体！学习饮食营养与健康，就是为了更好地生活。感谢这一节课，让我明白更多的健康知识。,5.0,1
SDU,饮食营养与健康,1461796178,4673594,辉县市第四高级中学李霞,确实很有用。,5.0,1
SDU,饮食营养与健康,1461796178,4668774,常小常mooc11586923367356,课程很好，值得学习,5.0,1
SDU,饮食营养与健康,1461796178,4421231,mooc43186879302898434,听了老师讲的许多关于饮食的知识，发现我们现在的饮食习惯存在诸多不足或者不合理之处。也了解了饮食与健康真的息息相关。现在物质丰富，大家也十分重视饮食，可网上传播的相关知识很零散，有的也比较片面，希望我的家人特别是父母也能来听听老师的课，改掉饮食上的陋习，更健康地吃和更好地对待自己的身体。,5.0,1
SDU,饮食营养与健康,1461796178,4402250,像我这样默默无闻的人,生动有趣，如果在每一章节课前做一个思维导图大纲的梳理就更容易掌握重点了,5.0,1
SDU,饮食营养与健康,1461796178,4407231,mooc石贝子,天天学习，生活才更充实。一天不学习，过后都觉得光阴虚度！谢谢老师们提供的健康课程！,5.0,1
SDU,饮食营养与健康,1461796178,4397638,新乡县翟坡中学原守顺,本课程既增加了知识储备，又提高了自己的健康知识水平，下一步是按照老师所说的理念结合自身实际，认真执行，严格自律，使自己更加健康。,5.0,1
SDU,饮食营养与健康,1461796178,4399630,fpl付培林,讲得很好，收获很大。,5.0,1
SDU,饮食营养与健康,1461796178,4395603,新乡县翟坡中学_陈萌,非常实用，对指导自己的健康很有帮助,5.0,1
SDU,饮食营养与健康,1461796178,4400522,xufei199119,回顾了之前食品化学还有营养学的知识，同时更新了很多新的概念，感恩在牛年的伊始发现了这门课程，但是如果能有些ppt就更好了。比较习惯先看一遍ppt，然后听课，然后考试之前再看一遍ppt。,5.0,1
SDU,饮食营养与健康,1461796178,4382342,瘦了的胖子mooc75097962724173262,课程内容丰富，覆盖面广，老师对知识的讲解做到深入浅出，学习起来比较容易接受。,5.0,1
SDU,饮食营养与健康,1461796178,4371397,gao31415926,课程内容充实、贴近生活，有利于健康饮食，拓宽知识层面。,5.0,1
SDU,饮食营养与健康,1461796178,4360742,淡忘青春,老师的课讲的很详细，看完都才知道我是那么不会吃,5.0,1
SDU,饮食营养与健康,1461796178,4336727,mooc15561268239119073,"讲的清晰易懂，非常好
",5.0,1
SDU,饮食营养与健康,1461796178,4920386,小罗密欧,真的很好 很细,5.0,0
SDU,饮食营养与健康,1461796178,4896359,火焰mooc37,受益匪浅.,5.0,0
SDU,公钥密码学数学基础（下）,1461641161,4321237,网安-2019-傅宇琳,课程内容介绍了抽象代数的基本概念以及在密码学相关的基本数学算法。讲解清晰，能够了解公钥密码学的数学基础知识。,5.0,2
SDU,公钥密码学数学基础（下）,1461641161,4322174,王彦森sdu网安201900150114,几位老师讲的十分认真，准备充分，平时上课留下的问题在慕课里都能解决，复习过程中还能发现自己之前遗漏的点,5.0,1
SDU,公钥密码学数学基础（下）,1461641161,4321588,网安2019韩冰,老师讲得真好！,5.0,1
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4231613,mooc1506161623743,课程脉络清晰，讲授通俗易懂，为我们了解芭蕾、欣赏芭蕾艺术铺平了道路。这种普及是应该大力赞扬的。,5.0,1
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4960968,mooc95639384959780953,非常系统的课程，了解芭蕾的起源与发展，认识芭蕾~,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4941369,星序,很棒很喜欢,4.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4904532,mooc1489312472247,这位教师是欧建平老师的博士生，肯定错不了！,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4843343,mooc1521680853289,详尽的芭蕾史及芭蕾知识。,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4841466,一米阳光心理咨询师,挺好的，很有收获，希望可以知道怎么欣赏芭蕾舞,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4712573,土拨鼠---海,了解不少有关芭蕾舞的知识，发展史，经典芭蕾舞等。开始欣赏芭蕾舞剧。,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4576861,yangshuoyao163,le ballet,4.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4573709,牡局高中_马,非常好 让我学到了很多知识,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4410303,Cappzang,"很欣慰有这样的平台，能让我学习到目前学校没有教的内容。
作为在mooc上的第一个课程，很荣幸感受到了赵老师带来的视觉享受。
老师的授课语言易理解，让人能够沉浸下去；知识量把握地很好，不会花太多时间去做笔记；课后也会为同学耐心解答疑惑。
感谢老师~顺祝元宵节快乐！",5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4404269,8白洋,老师用心良苦，学习本次课程受益匪浅！,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4395038,jance周,老师讲解的很细致，受益匪浅，是门好课！,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4393983,涅槃mooc248,老师讲的真的不错,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4398983,18艺术学院表教于媛媛,老师教得很棒,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4394984,18表教张芝铭,"非常棒，学到很多知识
",4.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4394983,禾日Annie,非常喜欢，老师的讲解也清晰,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4400033,18舞编蔡越,感觉非常好,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4398019,2020级艺术学院舞蹈表教雷一鸣202000650121,老师讲的太棒了，让我学习到很多不一样的知识,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4395973,王钰1903420126,好好好好好,5.0,0
SDU,足尖上舞出的优美——品鉴芭蕾舞蹈艺术,1461615163,4397990,艺院20舞蹈表教荀知,很好特别好简直很棒,5.0,0
SDU,笔墨遗珍——雅趣的扇面文化,1461589165,4153396,mooc59626019169300981,老师讲课条理清楚，引经据典，还会列举不同的画作让我们对知识有更深的理解。于此同时，看视频也是一种视觉上的享受。,5.0,3
SDU,笔墨遗珍——雅趣的扇面文化,1461589165,4572355,三石k1270084971915572651,董老师授课简单明了，吐字清晰，博学引用，使学习者受用匪浅！,5.0,2
SDU,笔墨遗珍——雅趣的扇面文化,1461589165,4393253,mooc14749177561935640,很有收获，感谢老师，辛苦了。,5.0,1
SDU,笔墨遗珍——雅趣的扇面文化,1461589165,4202424,聊城市外国语学校马晓蕾,"对扇面文化有了进一步的深刻理解
",5.0,1
SDU,笔墨遗珍——雅趣的扇面文化,1461589165,4176959,翟志杰,通过学习，掌握了很多新知识和新能力,5.0,1
SDU,笔墨遗珍——雅趣的扇面文化,1461589165,4610982,mooc52641658968909301,受益匪浅，谢谢老师分享,5.0,0
SDU,笔墨遗珍——雅趣的扇面文化,1461589165,4179400,聊城市外国语学校赵立阳,"领略了中国传统文化，感慨万千
",5.0,0
SDU,笔墨遗珍——雅趣的扇面文化,1461589165,4165308,tt刘彤,谢谢老师的分享，受益匪浅！,4.0,0
SDU,积淀之美——考古中的艺术,1461611171,4976203,徐畅,很好很好很好,5.0,1
SDU,积淀之美——考古中的艺术,1461611171,4942866,皓月k1295332376619626562,有图有见解，学习了,5.0,1
SDU,积淀之美——考古中的艺术,1461611171,4945732,mooc107600786999857428,学习到了新知识,5.0,1
SDU,积淀之美——考古中的艺术,1461611171,4921709,绛州春晖网传,讲得很细，很实用，很好理解！,5.0,1
SDU,积淀之美——考古中的艺术,1461611171,4635925,mooc37137758506402642,谢谢老师 您辛苦,5.0,1
SDU,积淀之美——考古中的艺术,1461611171,4515116,limulin001163com,增长知识学了,5.0,1
SDU,积淀之美——考古中的艺术,1461611171,4827511,PORTGASk1288289356514605117,"挺好的真的

",5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4797972,累了睡觉,受益匪浅 受益匪浅,5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4780676,mooc39958827712705754,个人觉得课程内容对于业余爱好者而言非常合理，课程安排的视频和图片等资料丰富生动。,5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4649011,李省江,很不错的课程，受益匪浅,5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4643574,就是卤蛋,视频资料非常赞，帮助理解,5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4507579,护管1班何雨馨202000250066,"采用线上线下的形式授课，形式很新颖，讲课也很细致
",5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4506432,mooc51849427214086373,讲解与视频的方式结合，便于理解。,5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4482713,Mel0121,学习从无止尽，大爱。,5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4453428,Cissy琳,特别的有帮助,4.0,0
SDU,积淀之美——考古中的艺术,1461611171,4422323,刘小狸,以有趣味、有代表性的文物来介绍考古中的艺术之美，让更多人看到古代文明中的美。,5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4393558,mooc65566335877317681,陶器 的器型太多，书上大多并不分类介绍，总是分不清各个器型的具体特征，背诵也只能死记硬背，但是这门课的第六章在介绍陶器时分开介绍具体样子并配以图片，真的帮助了我很多,5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4393544,赏心悦目海怪怪,循序渐渐的了解古代人文智慧之结晶 非常好 期待后面的课程,5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4393366,琉璃mooc421,课件都是主讲老师精心准备的，易懂有用！,5.0,0
SDU,积淀之美——考古中的艺术,1461611171,4373696,mooc43814527648154956,通过学习，让我受益匪浅．,5.0,0
SDU,科学防“疫”,1461606165,4974273,mooc59177082543174177,学完了证书怎么不发呀,1.0,0
SDU,科学防“疫”,1461606165,4931208,牛慧敏2016,没有按时结束,1.0,0
SDU,科学防“疫”,1461606165,4921782,陈立朝,课程内容丰富，学习受益匪浅,5.0,0
SDU,科学防“疫”,1461606165,4917688,陈杨伟,比较清楚的介绍了病毒的结构及普及怎样的预防,4.0,0
SDU,科学防“疫”,1461606165,4923569,周延莉,好好，非常好,5.0,0
SDU,科学防“疫”,1461606165,4921624,亭曈k1226371889160512677,垃圾软件，缓存视频一直缓存不完，用数据还近不去,1.0,0
SDU,科学防“疫”,1461606165,4919522,欣欣子k1292113481504257128,这个怎么考期末考试？,5.0,0
SDU,科学防“疫”,1461606165,4916477,潘mooc11586942220630,内容清晰，深刻,5.0,0
SDU,科学防“疫”,1461606165,4922313,贠新莹410782197410030087,在这第二次疫情突发之际，学习这些科学防疫知识就像一场及时雨，受益匪浅。,5.0,0
SDU,科学防“疫”,1461606165,4919311,王雷mooc11586940393658,讲述清楚，表达简单干练,5.0,0
SDU,科学防“疫”,1461606165,4923258,lllucyann,详细，易懂；知识点不难,5.0,0
SDU,科学防“疫”,1461606165,4909104,mooc45409145657638743,传染病在人群中连续不断的发生、传播的过程。是疫源地不断更迭的过程，是一系列相互联系、相继发生的疫源地，构成传染病的流行过程。流行过程是传染病在群体中的表现过程。传染过程是指病原体侵入机体，与机体相互作用与斗争的过程。,5.0,0
SDU,科学防“疫”,1461606165,4914120,K Kk1215478241923838978,太棒了，非常实用,5.0,0
SDU,科学防“疫”,1461606165,4912023,冷冷wink.,"2021新冠肺炎来到了中国，中国给世界上演了一场不可能的奇迹，中国共产党万岁，中国人民万岁
。",5.0,0
SDU,科学防“疫”,1461606165,4912851,张瑞玲410782197710061301,感受很深，值得学习,5.0,0
SDU,科学防“疫”,1461606165,4911767,会魔法的小仙女,课程非常好，通过学习拓宽了知识面，感谢山东大学，感谢老师们！！！ღ( ´･ᴗ･` )比心,5.0,0
SDU,科学防“疫”,1461606165,4908293,dfszjfhx163com,测试与作业与所授课件不搭嘎,4.0,0
SDU,科学防“疫”,1461606165,4901768,曾经年少卐,很有收获，,5.0,0
SDU,科学防“疫”,1461606165,4904523,董泓伯,不断增长知识水平,5.0,0
SDU,科学防“疫”,1461606165,4905444,罗一惊( •̀∀•́ ),老师，我想问一下，可以提前考试吗,5.0,0
SDU,灵感捕手：设计的创意狂想,1461595166,4033636,一叶行 帆,如果说一个好老师的所传授的好的知识是一盘鸡肉饭，量足管饱，但是长期单一的味道总会感到腻，即使我们知道那是很美味的东西。袁宙飞老师的课程不一样在：她加入了清新的菠萝（新奇的知识点），让人胃口大开，完全不会觉得乏味。相信已经有很多人和我一样开始催更了哈哈哈哈,5.0,16
SDU,灵感捕手：设计的创意狂想,1461595166,4035585,201906063026梁迁迁,大概一个月前，我得知这个课程将会在慕课发布，我当时就非常非常期待，我迫不及待想知道里面会有什么样的创意设计，直到今天我终于看到了，整个课程极其有趣，在观看的途中，会忍不住惊叹这个设计的厉害，会感慨自己为什么想不出这么好的创意，看完之后会觉得看不够，想要继续看下去，更想知道后面的课程会有什么样的创意设计，真的真的太棒了！！！！搞起来搞起来！！！！,5.0,14
SDU,灵感捕手：设计的创意狂想,1461595166,4033646,视传杨悦201906063010,"课程老师风采照人气质卓越，语言清晰明了，讲的课深入浅出，极其能开拓人们的思维，又具有时代深刻性。课程干货非常多，语言和视频的结合使得课程更加生动。课程的条理性也很强，以引入，阐述，拓展，总结为线，既不会是单纯的知识灌输，也不会丧失趣味性与丰富性。
个人非常喜欢课程1.1的一只铅笔有多少种用途的例子，人不是为了将来作为一个白领蓝领而出生的，树木也不可能为了成为一件家具而生长，一个小小的铅笔都有这么多种不同的用途，何况是作为生命体的我们呢？",5.0,11
SDU,灵感捕手：设计的创意狂想,1461595166,4035588,桃良惊蛰,不仅艺术来源于生活，创意也来源于生活。袁老师课堂上举的例子都让人大开眼界，关注于生活中细枝末节的问题并用巧妙的设计解决它。（再来夸一句老师真乃盛世美颜 如切如磋 如琢如磨 巧笑倩兮 道存目击 ）,5.0,10
SDU,灵感捕手：设计的创意狂想,1461595166,4032638,mumumu-,我的天啦噜，课程太有趣了，不管是有关于生命的酒瓶还是可以种的报纸等等，好多优秀的创意案例让人眼前一亮，像是打开了新世界的大门，让人不禁感叹设计原来还可以这样,5.0,9
SDU,灵感捕手：设计的创意狂想,1461595166,4033644,35642,课程内容非常有趣，老师讲的案例也非常丰富且具有创意，让人大开眼界，同时也能让自己对设计有一定的思考与感悟。在这门课里能见到学到一些自己没有见识到的内容。强推,5.0,9
SDU,灵感捕手：设计的创意狂想,1461595166,4031677,只羡忘羡不羡仙mooc11582016891590,老师漂亮又温柔呜呜，讲的课又有趣！太少了看不够！,5.0,8
SDU,灵感捕手：设计的创意狂想,1461595166,4031675,徐梦超201906063016,很喜欢啊，这门课程非常生动有趣，袁老师的讲解精准干练，讲解前后还会配上很多相关的视频，视频内容选取的非常好，视频的内容非常丰富很多是平时没有涉及的，看了以后丰富了眼界，开拓了思维，激发出了很多创作想法。,5.0,8
SDU,灵感捕手：设计的创意狂想,1461595166,4033645,Violak1211379042649794416,袁老师的课堂轻松活泼，会分享许多有趣的设计案例，充满趣味性，让我了解到设计的多种可能性，通俗易懂,5.0,8
SDU,灵感捕手：设计的创意狂想,1461595166,4034567,cute钰,课程内容很有趣，看了以后，课程中的相关创意对我自身起了很好的开拓思维、发散思维的作用！,5.0,8
SDU,灵感捕手：设计的创意狂想,1461595166,4035584,董书琦,课程内容非常有趣，尤其是粉笔和肥皂结合的那个案例给我的印象很深刻。课堂中的案例都是我未曾想过的，真的就如同课程的题目一样，是设计的创意狂想。,5.0,8
SDU,灵感捕手：设计的创意狂想,1461595166,4037558,一小龙,看完整个视频，令我受益良多，在其中，老师给我们讲了有很多特别有意思的创意，让我们脑洞大开，比如世界上最小的电影、会生长出植物的报纸，以及可口可乐的各种创意，让我印象都非常深刻！希望大家一起观看如此有创意的，好玩的课程！老师讲的也非常棒！赞赞赞！,5.0,8
SDU,灵感捕手：设计的创意狂想,1461595166,4033640,201906063019李君仪,宙飞老师的课程是我目前听的课中思路言语最为清晰，循序渐进非常有条理性的一门课程了。教学视频中通过各种举例与说明打开设计思路，非常符合“创意狂想”的标题，让人耳目一新，还想再听，适合各个专业领域想要学习设计或者开拓思维的人学习。,5.0,8
SDU,灵感捕手：设计的创意狂想,1461595166,4033639,齐泽华201906063015,这门课太有意思了，让我看到了许多平时想看却搜不到的视频，特别有趣，对开阔思维特别有帮助，而且视频也特别有趣，打开了我的设计思路，老师讲的也很生动！真的是一门很不错的课程。,5.0,8
SDU,灵感捕手：设计的创意狂想,1461595166,4033638,张洁-201906063024,刚看完两节课，课堂内容有趣，老师放的视频例子很是吸引我往后面接着看，觉得自己懂了不少，开拓了眼界，更是激发了思维，但是还是发现自己需要去了解的去学习的还有很多，很期待下一次的更新。,5.0,8
SDU,灵感捕手：设计的创意狂想,1461595166,4031670,不加糖垃圾弟弟,老师放入许多视频案例，代替枯燥理论讲解，能更直接感受到创意为生活带来的改变。特别喜欢可口瓶盖的广告，看起来应该是很多年前的样子，但是觉得放在现在也不过时，而且成本很低，但是带来的便利和对环保回收再利用的贡献会非常高。将创意融入生活，最大限度的为普民大众设计考虑，我觉得这是这个设计最棒的点。,5.0,8
SDU,灵感捕手：设计的创意狂想,1461595166,4037556,201906063021李雯慧,课程非常的生动有趣，老师精心挑选了很多我们没见过的很新奇的案例，极大的拓展了我们的视野，看慕课很难得有看不够的体验，但是这节课是真的看不够，太有趣太好玩了，我感觉这节课不论是对设计专业还是其他专业都会有巨大的吸引力。总而言之，特别的nice,5.0,8
SDU,灵感捕手：设计的创意狂想,1461595166,4030642,201906063002董绍静,太喜欢这门课啦！期待了那么久，温柔美丽的袁老师的课终于上线！通过前两个课时的学习，感觉到课程非常有趣，袁老师在教学过程中的循循善诱，使我受益匪浅，茅塞顿开，课堂生动有趣，整堂课思路清晰，环节紧凑，设计合理，一个又一个生动形象的视频案例，引人入胜，看完一个就在期待下一个到底是什么奇思妙想，让我了解了很多我曾经不了解的非常有趣且奇妙的东西，打开了我的大脑，开拓了我的思路，老师讲完时我真是意犹未尽，希望老师快快更新，大家都迫不及待啦！,5.0,7
SDU,灵感捕手：设计的创意狂想,1461595166,4032640,戴梦汀,老师的课程生动形象的带我了解了有关图形符号设计的联想，打开了我局限的思维，让我学习了各国大师及往年经典佳作的奇思妙想，并进行了课后训练巩固了自己的知识，老师的讲解点评与指点都深深地帮助了我！,5.0,7
SDU,灵感捕手：设计的创意狂想,1461595166,4030643,.....bhjajs,这门课简直妙趣横生，袁宙飞老师在教学新知时循循善诱，让学生学习起来毫不费力，充分发挥了学生的主动性，教学设计很好，引导得也很到位，整堂课思路特别清晰，设计合理，并且提供了丰富的内容，讲述了很多有趣新奇的案例，在整个教学过程中使学生产生了极大兴趣，让学生在活动中学习提升，通过这堂课，我了解到了很多新奇有趣的事情，完全不觉得枯燥无味，特别推荐这门课！！真的好有趣！干货满满！,5.0,6
OUC,英语电影的艺术与科学,1461792175,4589503,小石潭记很哇塞,寓教于乐，很棒,5.0,1
OUC,德汉翻译入门,1461817175,4842675,mooc84961107051599212,老师讲的很好，非常专业，不仅具有丰富的理论知识，还要深厚的德语语言知识。,5.0,0
OUC,德汉翻译入门,1461817175,4628792,Tianyacao,很好的课程，受益匪浅。,5.0,0
OUC,德汉翻译入门,1461817175,4565378,鱼翔云上,"老师讲的非常nice,收获满满",5.0,0
OUC,德汉翻译入门,1461817175,4409246,小叮咚mooc4,理论与实践相结合，内容丰富，非常适合有志于翻译的同学进行学习,5.0,0
OUC,德汉翻译入门,1461817175,4405223,蒜球儿,老师非常专业！,5.0,0
OUC,德汉翻译入门,1461817175,4374765,cdqian充电器,课程内容组织完备，老师讲解深入浅出，对于如何提高翻译技巧有实际指导意义。,5.0,0
OUC,德汉翻译入门,1461817175,4375546,mooc42531280320958161,研究理论与方法开阔了学生眼界，理论讲授与实践结合，十分实用,5.0,0
OUC,德汉翻译入门,1461817175,4343316,王冉k1265309628355583749,老师讲课内容深入浅出，干货满满，是非常好的课程，大力推荐！,5.0,0
OUC,德汉翻译入门,1461817175,4238101,sycmooc19,听了老师的课，觉得很有收获！！学到了很多实用的翻译方法，点赞！,5.0,0
OUC,德汉翻译入门,1461817175,4238967,热水111,这门课程对于我们的学习很有帮助！整体框架思路很清晰，老师也会带着贴近生活的例子来讲解，这样理解理论知识就容易多了。边听边记重点，相信在课程结束之后能收获满满！,5.0,0
OUC,德汉翻译入门,1461817175,4240907,mooc60991141732946460,老师讲得条理清晰、简单易懂。学到了课本上没有的东西，也拓宽了思路，感觉收获很多！而且网课非常方便，随时都可以看！推荐推荐~,5.0,0
OUC,德汉翻译入门,1461817175,4244778,miaaaaa🦩,本课程老师介绍了翻译的性质与定义、翻译的基本工序与方法及一些翻译技巧，以功能翻译学为主导，在理论与实践中进行学习，为学生打开了翻译之门，真的推荐大家来上这节课！,5.0,0
OUC,德汉翻译入门,1461817175,4242818,Vanilla Twilightk1272566848411346735,这门课对于热爱德语语言与德汉翻译的同学们，真的是十分容易上手而又不失趣味。作为国内德语研究的权威之一，王京平教授的讲解既简洁准确、又深入浅出，在整体课程结构的设置与课后讨论题目的安排上也十分用心，学下去一定会受益匪浅。,5.0,0
OUC,德汉翻译入门,1461817175,4242792,赵薇mooc7,这门课真的干货满满！可以学到很多课本上学不到的知识。还有诺德教授的访谈！学到了很多新知识，超赞！,5.0,0
OUC,德语语言学导论,1206619849,4086901,Theon！,老师讲的真好,5.0,3
OUC,德语语言学导论,1206619849,4641731,mooc97430455528995067,王老师讲的非常好,5.0,1
OUC,德语语言学导论,1206619849,4618521,mooc73783355815381013,给1万颗星！！！,5.0,1
OUC,德语语言学导论,1206619849,4613506,壹砻,非常好的课程，零基础也能听个大概，我继续努力。,5.0,1
OUC,德语语言学导论,1206619849,4610867,WANGDEXIAN,不可多得的好课程,5.0,1
OUC,德语语言学导论,1206619849,4534714,mooc64103547470363336,语言的魅力，无处不在,5.0,1
OUC,德语语言学导论,1206619849,4535531,田佳玉316,老师们在教学中结合了很多实例进行讲解，加深了我们对理论知识的理解。课程中也有很多汉德语言之间的对比，提高了我们的跨文化意识。课程超级赞！,5.0,1
OUC,德语语言学导论,1206619849,4537473,Kiki Giada LI,非常感谢王教授的公开课程，让我加深了对德语的了解，在汉语和德语之间构建了语言学的桥梁，初步掌握了一定的语言学研究方法，为下一步的学习打下了基础，受益匪浅。,5.0,1
OUC,德语语言学导论,1206619849,4400028,休小谟,照本宣科，没有深度。都是德语有一定基础的人，还需要重复一个个念定冠词形容词变格？,3.0,1
OUC,德语语言学导论,1206619849,4396557,云外镜,会给德语学习者一个新的学习思路。,4.0,1
OUC,德语语言学导论,1206619849,4374442,张玉兰,老师们知识渊博，逻辑缜密，真正地做到了答疑解惑授业的标准，让人受益终身，在此表示感谢！,5.0,1
OUC,德语语言学导论,1206619849,4233478,dayinyy,对德语的语言有进一步的了解,5.0,1
OUC,德语语言学导论,1206619849,4142972,mooc70244422792384927,老师讲解得很明了。,5.0,1
OUC,德语语言学导论,1206619849,3983696,家喵,老师讲的内容很丰富，很喜欢,5.0,1
OUC,德语语言学导论,1206619849,4965349,dongfanglue,授课有系统，视频生动练习有趣。,5.0,0
OUC,德语语言学导论,1206619849,4957091,AlbertJW,"该课程有两个比较明显的问题，一是主讲老师的德语发音比较难受，主讲老师虽然明白/r/是个颤音（大舌或者小舌），但是喜欢叫它卷舌音，发出来的也像美式英语或者汉语的卷舌音r..
二是其实目前德语地区大部分的人发的b、d、g都是非送气清辅音了，和汉语的b、d、g是一致的，这早在至少2002年就被实验证明了（随便找了篇有波形的文献doi:10.1017/S0952675702004311）
",4.0,0
OUC,德语语言学导论,1206619849,4786585,mooc14252230854144129,5.4跨文化的语义差异堪称精华！！！,5.0,0
